# MNE-Annotations
# onset, duration, description
65.790077,2.9680709838867188,BAD_time
107.996773,1.74212646484375,BAD_time
312.473572,1.935699462890625,BAD_time
363.144623,2.42608642578125,BAD_time
369.376495,3.045684814453125,BAD_time
415.002899,1.690521240234375,BAD_time
419.65448,0.503265380859375,BAD_time
456.203888,2.41064453125,BAD_time
507.680054,1.0452880859375,BAD_time
510.273895,2.516387939453125,BAD_time
